sport,league,conference,team,team_url
girls-volleyball,Independents,,Bartlett,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bartlett&sport=girls-volleyball
girls-volleyball,Independents,,Bishop Connolly,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bishop-connolly&sport=girls-volleyball
girls-volleyball,Independents,,Boston Trinity,https://www.bostonglobe.com/sports/high-schools/schedule/?school=boston-trinity&sport=girls-volleyball
girls-volleyball,Independents,,Brimmer & May,https://www.bostonglobe.com/sports/high-schools/schedule/?school=brimmer-may&sport=girls-volleyball
girls-volleyball,Independents,,Maimonides,https://www.bostonglobe.com/sports/high-schools/schedule/?school=maimonides&sport=girls-volleyball
girls-volleyball,Independents,,Marianapolis,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marianapolis&sport=girls-volleyball
girls-volleyball,Independents,,Matignon,https://www.bostonglobe.com/sports/high-schools/schedule/?school=matignon&sport=girls-volleyball
girls-volleyball,Independents,,Mount St. Charles (R.I.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=mount-st-charles-ri&sport=girls-volleyball
girls-volleyball,Independents,,Mt. Alvernia,https://www.bostonglobe.com/sports/high-schools/schedule/?school=mt-alvernia&sport=girls-volleyball
girls-volleyball,Independents,,Muniz,https://www.bostonglobe.com/sports/high-schools/schedule/?school=muniz&sport=girls-volleyball
girls-volleyball,Independents,,Penguin Hall,https://www.bostonglobe.com/sports/high-schools/schedule/?school=penguin-hall&sport=girls-volleyball
girls-volleyball,Independents,,Phillips Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=phillips-andover&sport=girls-volleyball
girls-volleyball,Independents,,Pope Francis,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pope-francis&sport=girls-volleyball
girls-volleyball,Independents,,Saint Joseph Prep,https://www.bostonglobe.com/sports/high-schools/schedule/?school=saint-joseph-prep&sport=girls-volleyball
girls-volleyball,Independents,,South Shore Christian,https://www.bostonglobe.com/sports/high-schools/schedule/?school=south-shore-christian&sport=girls-volleyball
girls-volleyball,Independents,,Worcester Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=worcester-academy&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Comprehensive,Atlantis Charter,https://www.bostonglobe.com/sports/high-schools/schedule/?school=atlantis-charter&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Comprehensive,Avon,https://www.bostonglobe.com/sports/high-schools/schedule/?school=avon&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Comprehensive,Holbrook,https://www.bostonglobe.com/sports/high-schools/schedule/?school=holbrook&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Comprehensive,Wareham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wareham&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Comprehensive,Westport,https://www.bostonglobe.com/sports/high-schools/schedule/?school=westport&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Large,Blue Hills,https://www.bostonglobe.com/sports/high-schools/schedule/?school=blue-hills&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Large,Bristol-Plymouth,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bristol-plymouth&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Large,Diman,https://www.bostonglobe.com/sports/high-schools/schedule/?school=diman&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Large,Southeastern,https://www.bostonglobe.com/sports/high-schools/schedule/?school=southeastern&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Large,Tri-County,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tri-county&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,Bristol Aggie,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bristol-aggie&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,Cape Cod Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=cape-cod-tech&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,Norfolk Aggie,https://www.bostonglobe.com/sports/high-schools/schedule/?school=norfolk-aggie&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,Old Colony,https://www.bostonglobe.com/sports/high-schools/schedule/?school=old-colony&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,South Shore Voc-Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=south-shore-voc-tech&sport=girls-volleyball
girls-volleyball,Mayflower Athletic Conference,Vocational Small,Upper Cape,https://www.bostonglobe.com/sports/high-schools/schedule/?school=upper-cape&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division I,Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=andover&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division I,Central Catholic,https://www.bostonglobe.com/sports/high-schools/schedule/?school=central-catholic&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division I,Chelmsford,https://www.bostonglobe.com/sports/high-schools/schedule/?school=chelmsford&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division I,Methuen,https://www.bostonglobe.com/sports/high-schools/schedule/?school=methuen&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division I,North Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-andover&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Billerica,https://www.bostonglobe.com/sports/high-schools/schedule/?school=billerica&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Dracut,https://www.bostonglobe.com/sports/high-schools/schedule/?school=dracut&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Haverhill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=haverhill&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Lawrence,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lawrence&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Lowell,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lowell&sport=girls-volleyball
girls-volleyball,Merrimack Valley,Division II,Tewksbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tewksbury&sport=girls-volleyball
girls-volleyball,Metro,,Commerce,https://www.bostonglobe.com/sports/high-schools/schedule/?school=commerce&sport=girls-volleyball
girls-volleyball,Metro,,Duggan Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=duggan-academy&sport=girls-volleyball
girls-volleyball,Metro,,Granby,https://www.bostonglobe.com/sports/high-schools/schedule/?school=granby&sport=girls-volleyball
girls-volleyball,Metro,,Hampden Charter East,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hampden-charter-east&sport=girls-volleyball
girls-volleyball,Metro,,Paulo Freire,https://www.bostonglobe.com/sports/high-schools/schedule/?school=paulo-freire&sport=girls-volleyball
girls-volleyball,Metro,,Pioneer Valley Christian,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pioneer-valley-christian&sport=girls-volleyball
girls-volleyball,Metro,,Renaissance,https://www.bostonglobe.com/sports/high-schools/schedule/?school=renaissance&sport=girls-volleyball
girls-volleyball,Metro,,Smith Voc.,https://www.bostonglobe.com/sports/high-schools/schedule/?school=smith-voc&sport=girls-volleyball
girls-volleyball,Metro,,Southwick,https://www.bostonglobe.com/sports/high-schools/schedule/?school=southwick&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Algonquin,https://www.bostonglobe.com/sports/high-schools/schedule/?school=algonquin&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Grafton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=grafton&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Shepherd Hill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=shepherd-hill&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Shrewsbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=shrewsbury&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Wachusett,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wachusett&sport=girls-volleyball
girls-volleyball,Mid-Wach,A,Westborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=westborough&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Ayer Shirley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=ayer-shirley&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Fitchburg,https://www.bostonglobe.com/sports/high-schools/schedule/?school=fitchburg&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Groton-Dunstable,https://www.bostonglobe.com/sports/high-schools/schedule/?school=groton-dunstable&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Hudson,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hudson&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Leominster,https://www.bostonglobe.com/sports/high-schools/schedule/?school=leominster&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Marlborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marlborough&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,Nashoba,https://www.bostonglobe.com/sports/high-schools/schedule/?school=nashoba&sport=girls-volleyball
girls-volleyball,Mid-Wach,B,North Middlesex,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-middlesex&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Burlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=burlington&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Melrose,https://www.bostonglobe.com/sports/high-schools/schedule/?school=melrose&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Stoneham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=stoneham&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Wakefield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wakefield&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Watertown,https://www.bostonglobe.com/sports/high-schools/schedule/?school=watertown&sport=girls-volleyball
girls-volleyball,Middlesex,Freedom,Wilmington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wilmington&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Arlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=arlington&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Belmont,https://www.bostonglobe.com/sports/high-schools/schedule/?school=belmont&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Lexington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lexington&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Reading,https://www.bostonglobe.com/sports/high-schools/schedule/?school=reading&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Winchester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winchester&sport=girls-volleyball
girls-volleyball,Middlesex,Liberty,Woburn,https://www.bostonglobe.com/sports/high-schools/schedule/?school=woburn&sport=girls-volleyball
girls-volleyball,Northeastern,Dunn,Beverly,https://www.bostonglobe.com/sports/high-schools/schedule/?school=beverly&sport=girls-volleyball
girls-volleyball,Northeastern,Dunn,Danvers,https://www.bostonglobe.com/sports/high-schools/schedule/?school=danvers&sport=girls-volleyball
girls-volleyball,Northeastern,Dunn,Marblehead,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marblehead&sport=girls-volleyball
girls-volleyball,Northeastern,Dunn,Masconomet,https://www.bostonglobe.com/sports/high-schools/schedule/?school=masconomet&sport=girls-volleyball
girls-volleyball,Northeastern,Dunn,Peabody,https://www.bostonglobe.com/sports/high-schools/schedule/?school=peabody&sport=girls-volleyball
girls-volleyball,Northeastern,Lynch,Gloucester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gloucester&sport=girls-volleyball
girls-volleyball,Northeastern,Lynch,Salem,https://www.bostonglobe.com/sports/high-schools/schedule/?school=salem&sport=girls-volleyball
girls-volleyball,Northeastern,Lynch,Saugus,https://www.bostonglobe.com/sports/high-schools/schedule/?school=saugus&sport=girls-volleyball
girls-volleyball,Northeastern,Lynch,Swampscott,https://www.bostonglobe.com/sports/high-schools/schedule/?school=swampscott&sport=girls-volleyball
girls-volleyball,Northeastern,Lynch,Winthrop,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winthrop&sport=girls-volleyball
girls-volleyball,Northern,,Athol,https://www.bostonglobe.com/sports/high-schools/schedule/?school=athol&sport=girls-volleyball
girls-volleyball,Northern,,Franklin County Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=franklin-county-tech&sport=girls-volleyball
girls-volleyball,Northern,,Greenfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=greenfield&sport=girls-volleyball
girls-volleyball,Northern,,Mahar,https://www.bostonglobe.com/sports/high-schools/schedule/?school=mahar&sport=girls-volleyball
girls-volleyball,Northern,,Mohawk Trail,https://www.bostonglobe.com/sports/high-schools/schedule/?school=mohawk-trail&sport=girls-volleyball
girls-volleyball,Northern,,Pioneer Valley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pioneer-valley&sport=girls-volleyball
girls-volleyball,Northern,,Turners Falls,https://www.bostonglobe.com/sports/high-schools/schedule/?school=turners-falls&sport=girls-volleyball
girls-volleyball,Northern,,Wahconah,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wahconah&sport=girls-volleyball
girls-volleyball,Patriot,Fisher,Hanover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hanover&sport=girls-volleyball
